CURROPER,CONTROL,DEBT_MDN,PCTFLOAN,GRAD_DEBT_MDN,PCIP11,PCIP15,PCIP14,PCIP27,CIP11BACHL,CIP15BACHL,CIP14BACHL,CIP27BACHL,PCTPELL,LATITUDE,LONGITUDE,INSTNM,State
1,2,10824.5,0.7523,27500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5542,32.7755,-103.1869,University of the Southwest,New Mexico
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,35.8218,-105.9731,Southwestern College,California
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,35.8218,-105.9731,Southwestern College,Kansas
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,35.8218,-105.9731,Southwestern College,New Mexico
1,1,9833.0,0.0,14144.0,0.0147,0.0588,0.0441,0.0,0.0,0.0,0.0,0.0,0.5861,35.1761,-106.6631,Southwestern Indian Polytechnic Institute,New Mexico
1,1,14164.5,0.3085,20500.0,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551,36.3509,-105.6726,University of New Mexico-Taos Campus,New Mexico
1,1,9833.0,0.0,14144.0,0.0987,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.3765,35.1703,-103.7363,Mesalands Community College,New Mexico
1,3,6473.0,0.6036,7361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036,,,Vogue College of Cosmetology-Santa Fe,New Mexico
1,1,9964.5,0.3826,17658.0,0.0393,0.0369,0.0,0.0074,2.0,2.0,0.0,2.0,0.4672,32.777,-108.2848,Western New Mexico University,New Mexico
1,2,14250.0,0.6926,22000.0,0.0114,0.1396,0.0085,0.0,2.0,2.0,2.0,0.0,0.6509,40.7683,-73.8817,Vaughn College of Aeronautics and Technology,New York
1,2,21325.0,0.6059,25000.0,0.0047,0.0,0.0,0.0265,2.0,0.0,0.0,2.0,0.2951,40.7214,-73.6533,Adelphi University,New York
1,1,7051.5,0.3479,13000.0,0.0305,0.0133,0.0114,0.0,0.0,0.0,0.0,0.0,0.3978,43.3534,-73.655,Adirondack Community College,New York
1,3,4713.5,0.3533,8995.0,0.2258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6907,40.7149,-74.006,Globe Institute of Technology,New York
1,3,10250.0,0.8296,24260.5,0.0268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8061,42.698,-73.8104,Bryant & Stratton College-Albany,New York
1,2,24930.5,0.814,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215,42.6526,-73.7781,Albany College of Pharmacy and Health Sciences,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,42.6513,-73.7777,Albany Law School,New York
1,2,4160.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,42.6532,-73.774,Albany Medical College,New York
1,2,21500.0,0.7783,27000.0,0.0,0.0,0.1685,0.0084,0.0,0.0,1.0,1.0,0.3804,42.2559,-77.7886,Alfred University,New York
1,3,9500.0,0.9596,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236,40.6938,-73.9915,Allen School-Brooklyn,New York
1,2,9833.0,0.2959,9499.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837,40.7669,-73.9869,The Ailey School,New York
1,2,9500.0,0.5068,13240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3982,40.7455,-73.9848,American Academy of Dramatic Arts-New York,New York
1,2,7950.0,0.5231,13600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406,40.769,-73.9938,American Academy McAllister Institute of Funeral Service,New York
1,3,9833.0,0.2111,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389,40.7345,-73.9986,Joffrey Ballet School,New York
1,2,12000.0,0.7725,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4181,40.7801,-73.9822,American Musical and Dramatic Academy,New York
1,3,9500.0,0.555,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6566,40.7407,-73.9948,Apex Technical School,New York
1,2,12000.0,0.7857,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714,42.101,-76.8284,Arnot Ogden Medical Center,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7895,40.6664,-73.9501,Associated Beth Rivkah Schools,New York
1,3,4857.0,0.8523,6331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791,42.6808,-73.7887,Austin's School of Spa Technology,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,40.8056,-73.9666,Bank Street College of Education,New York
1,2,20476.0,0.4901,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,41.9961,-73.8749,Bard College,New York
1,2,16000.0,0.3183,17493.0,0.0016,0.0,0.0,0.0273,1.0,0.0,0.0,1.0,0.1841,40.8091,-73.964,Barnard College,New York
1,3,6333.0,0.5875,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175,40.7451,-73.9313,Berk Trade and Business School,New York
1,3,14999.0,0.7251,29687.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345,40.754,-73.9796,Berkeley College-New York,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7209,40.6054,-73.993,Beth Hatalmud Rabbinical College,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316,40.6355,-73.9811,Beth Hamedrash Shaarei Yosher Institute,New York
1,2,14250.5,0.5296,15250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,40.7449,-73.9911,Phillips Beth Israel School of Nursing,New York
1,3,7375.0,0.4407,7725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957,40.6229,-74.0286,Hair Design Institute at Fifth Avenue-Brooklyn,New York
1,2,4500.0,0.1003,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8631,40.8334,-73.9458,Boricua College,New York
1,2,6400.0,0.1657,9676.0,0.125,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.912,40.7214,-73.8478,Bramson ORT College,New York
1,3,16979.5,0.8827,29001.0,0.0721,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.666,40.7582,-73.4953,Briarcliffe College,New York
1,3,7916.0,0.8291,8075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598,40.7248,-73.5157,Brittany Beauty School,New York
1,3,7916.0,0.8291,8075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598,40.7248,-73.5157,Brittany Beauty School,New York
1,3,2617.5,0.8912,2960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118,40.8352,-73.8607,American Beauty School,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,40.6927,-73.9905,Brooklyn Law School,New York
1,1,6678.0,0.4777,11477.0,0.0323,0.0331,0.0157,0.0,0.0,0.0,0.0,0.0,0.4827,42.1353,-75.9092,SUNY Broome Community College,New York
1,3,10250.0,0.8525,24260.5,0.0543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.733,43.0403,-78.7416,Bryant & Stratton College-Amherst,New York
1,3,10250.0,0.8524,24260.5,0.1138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7484,43.1896,-76.2402,Bryant & Stratton College-Syracuse North,New York
1,3,10250.0,0.8322,24260.5,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491,43.0588,-76.1367,Bryant & Stratton College-Syracuse,New York
1,3,10250.0,0.894,24260.5,0.0634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8859,42.8865,-78.8741,Bryant & Stratton College-Buffalo,New York
1,3,10250.0,0.8313,24260.5,0.0874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7518,43.0855,-77.5995,Bryant & Stratton College-Greece,New York
1,3,9800.0,0.6849,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6575,40.6634,-73.7074,Business Informatics Center Inc,New York
1,2,20000.0,0.6311,25000.0,0.0113,0.0,0.0,0.0099,1.0,0.0,0.0,1.0,0.3012,42.9253,-78.8518,Canisius College,New York
1,3,5500.0,0.3274,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072,41.0997,-74.0211,Capri School of Hair Design,New York
1,3,20000.0,0.8962,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077,40.7692,-73.8359,St Paul's School of Nursing-Queens,New York
1,1,7500.0,0.4307,12097.0,0.0222,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.442,42.9438,-76.5432,Cayuga County Community College,New York
1,2,15250.0,0.8192,25740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,42.9319,-75.8541,Cazenovia College,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7776,40.6279,-73.9708,Central Yeshiva Tomchei Tmimim Lubavitz,New York
1,3,16500.0,0.8873,16500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296,43.1064,-78.9839,Cheryl Fells School of Business,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,42.7722,-78.6566,Christ the King Seminary,New York
1,2,14000.0,0.6282,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2179,40.7621,-73.9846,Circle in the Square Theater School,New York
1,2,24187.0,0.7773,27000.0,0.0156,0.1064,0.4977,0.0172,1.0,1.0,1.0,1.0,0.2813,44.6638,-74.9999,Clarkson University,New York
1,1,6500.0,0.3424,12000.0,0.041,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.3713,44.6481,-73.4421,Clinton Community College,New York
1,2,20000.0,0.7386,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182,40.9688,-73.8863,Cochran School of Nursing,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,43.1318,-77.5986,Colgate Rochester Crozer Divinity School,New York
1,2,15062.5,0.2698,15625.0,0.0146,0.0,0.0,0.0219,1.0,0.0,0.0,1.0,0.1154,42.8188,-75.535,Colgate University,New York
1,2,22000.0,0.8165,34375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7736,40.7235,-74.0071,Metropolitan College of New York,New York
1,2,17125.0,0.2659,19435.0,0.0339,0.0,0.1645,0.0363,1.0,0.0,1.0,1.0,0.2154,40.8083,-73.9619,Columbia University in the City of New York,New York
1,1,6700.0,0.2455,10000.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4087,42.2302,-73.7878,Columbia-Greene Community College,New York
1,3,6569.0,0.551,8275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,40.7592,-73.9191,Empire Beauty School-Queens,New York
1,2,20437.5,0.6855,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181,40.9425,-73.8221,Concordia College-New York,New York
1,3,7849.5,0.7512,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,42.9582,-78.83,Continental School of Beauty Culture-Buffalo,New York
1,3,8000.0,0.7027,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946,43.0013,-78.193,Continental School of Beauty Culture-Batavia,New York
1,3,6333.0,0.6188,7184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517,43.0864,-77.6272,Continental School of Beauty Culture-Rochester,New York
1,2,17500.0,0.1918,17570.0,0.0,0.0,0.5489,0.0,0.0,0.0,1.0,0.0,0.1766,40.7294,-73.9905,Cooper Union for the Advancement of Science and Art,New York
1,2,11500.0,0.3154,12000.0,0.0402,0.0,0.1699,0.0112,1.0,1.0,1.0,1.0,0.1636,42.4453,-76.4827,Cornell University,New York
1,2,11500.0,0.5926,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,40.7647,-73.9548,Weill Cornell Medical College,New York
1,1,7134.5,0.3711,12500.0,0.0214,0.0231,0.0181,0.0,0.0,0.0,0.0,0.0,0.3784,42.1172,-77.0737,Corning Community College,New York
1,2,15250.0,0.6317,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3473,43.0423,-76.1388,Crouse Hospital College of Nursing,New York
1,2,12000.0,0.5911,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572,41.7462,-73.9318,Culinary Institute of America,New York
1,1,10000.0,0.142,11500.0,0.0408,0.0,0.0,0.0072,1.0,0.0,1.0,1.0,0.4502,40.7402,-73.9834,CUNY Bernard M Baruch College,New York
1,1,5736.0,0.1152,8779.0,0.0642,0.0,0.0075,0.0096,0.0,0.0,0.0,0.0,0.6917,40.7188,-74.0118,CUNY Borough of Manhattan Community College,New York
1,1,7000.0,0.0949,8547.5,0.0325,0.0219,0.0064,0.0078,0.0,0.0,0.0,0.0,0.7265,40.8572,-73.9097,CUNY Bronx Community College,New York
1,1,9500.0,0.1893,11000.0,0.0311,0.0,0.0,0.0101,1.0,0.0,0.0,1.0,0.4816,40.6319,-73.9531,CUNY Brooklyn College,New York
1,1,9000.0,0.188,16872.0,0.0207,0.0011,0.0111,0.0058,1.0,1.0,1.0,1.0,0.4463,40.6039,-74.1487,College of Staten Island CUNY,New York
1,1,10000.0,0.1914,12500.0,0.0133,0.0,0.1323,0.0183,1.0,1.0,1.0,1.0,0.5073,40.8198,-73.9506,CUNY City College,New York
1,1,8750.0,0.2165,12500.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.2542,40.7485,-73.9836,CUNY Graduate School and University Center,New York
1,1,5250.0,0.0869,9000.0,0.0,0.0,0.0231,0.0097,0.0,0.0,0.0,0.0,0.6798,40.8176,-73.9274,CUNY Hostos Community College,New York
1,1,9500.0,0.1606,10500.0,0.0107,0.0,0.0,0.0166,1.0,0.0,0.0,1.0,0.4097,40.7687,-73.9648,CUNY Hunter College,New York
1,1,8251.0,0.1671,11500.0,0.0118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5446,40.7703,-73.9884,CUNY John Jay College of Criminal Justice,New York
1,1,5250.0,0.0742,6531.0,0.0234,0.0,0.0046,0.0033,0.0,0.0,0.0,0.0,0.4884,40.5764,-73.9348,CUNY Kingsborough Community College,New York
1,1,4500.0,0.0525,6000.0,0.0287,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.4833,40.7445,-73.9351,CUNY LaGuardia Community College,New York
1,1,7500.0,0.2383,9500.0,0.0359,0.0,0.0,0.014,1.0,0.0,0.0,1.0,0.5231,40.8739,-73.8946,CUNY Lehman College,New York
1,1,5250.0,0.1891,7500.0,0.0281,0.0,0.0,0.0029,1.0,0.0,0.0,1.0,0.6159,40.6663,-73.9571,CUNY Medgar Evers College,New York
1,1,6713.5,0.131,10000.0,0.1248,0.1535,0.0,0.0058,1.0,1.0,0.0,1.0,0.5842,40.6955,-73.9879,CUNY New York City College of Technology,New York
1,1,9054.0,0.1319,11200.0,0.0171,0.0,0.0,0.014,1.0,0.0,0.0,1.0,0.3807,40.7378,-73.8154,CUNY Queens College,New York
1,1,5500.0,0.0596,7978.5,0.0203,0.0732,0.0086,0.0,0.0,0.0,0.0,0.0,0.472,40.7549,-73.7545,CUNY Queensborough Community College,New York
1,1,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,40.7371,-73.8245,CUNY School of Law at Queens College,New York
1,1,7000.0,0.1087,10000.0,0.0255,0.0,0.0,0.0196,1.0,0.0,0.0,1.0,0.5399,40.7027,-73.7946,CUNY York College,New York
1,2,9833.0,0.8261,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,44.7,-73.4698,CVPH Medical Center School of Radiologic Technology,New York
1,2,20325.0,0.7475,26000.0,0.005,0.0,0.0,0.005,2.0,0.0,0.0,2.0,0.3558,42.9023,-78.8904,D'Youville College,New York
1,2,15750.0,0.6727,23250.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,1.0,0.3391,42.965,-78.789,Daemen College,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,New York
1,2,19000.0,0.879,29250.0,0.0083,0.0,0.0,0.0055,2.0,0.0,0.0,2.0,0.4339,41.0541,-73.9523,Dominican College of Blauvelt,New York
1,2,19250.0,0.5425,25000.0,0.0101,0.0,0.0,0.0182,2.0,0.0,2.0,2.0,0.3024,40.7461,-73.1648,Dowling College,New York
1,1,5500.0,0.2094,11000.0,0.0245,0.0147,0.0155,0.0,0.0,0.0,0.0,0.0,0.2475,41.7265,-73.905,Dutchess Community College,New York
1,2,13255.0,0.6202,14649.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194,42.8207,-73.9151,Belanger School of Nursing,New York
1,3,11662.0,0.7897,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,42.0857,-76.7993,Elmira Business Institute,New York
1,2,21500.0,0.7792,27000.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,1.0,0.3478,42.0927,-76.8113,Elmira College,New York
1,1,5500.0,0.3209,8600.0,0.0296,0.0316,0.0105,0.0,0.0,0.0,0.0,0.0,0.4323,42.8818,-78.8727,Erie Community College,New York
1,1,17500.0,0.3475,21009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,40.7473,-73.9948,Fashion Institute of Technology,New York
1,1,8005.0,0.4045,12000.0,0.0298,0.0202,0.0067,0.0,0.0,0.0,0.0,0.0,0.4112,42.8676,-77.2418,Finger Lakes Community College,New York
1,3,17625.0,0.7313,24915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221,40.7933,-73.37,Five Towns College,New York
1,2,21500.0,0.5467,25000.0,0.0203,0.0,0.0026,0.0088,1.0,0.0,1.0,1.0,0.2042,40.8612,-73.8896,Fordham University,New York
1,3,6333.0,0.2539,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1973,40.7208,-74.0001,The International Culinary Center,New York
1,1,8250.0,0.4797,12559.5,0.0316,0.0487,0.0073,0.0,0.0,0.0,0.0,0.0,0.5125,42.983,-74.2941,Fulton-Montgomery Community College,New York
1,2,9233.0,0.0484,9516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,40.7514,-73.9806,Gemological Institute of America-New York,New York
1,2,9833.0,0.5926,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,40.7457,-74.0035,The General Theological Seminary,New York
1,1,6500.0,0.2571,11000.0,0.0137,0.0057,0.0069,0.0,0.0,0.0,0.0,0.0,0.3681,43.0168,-78.138,Genesee Community College,New York
1,2,15500.0,0.3445,16500.0,0.0102,0.0,0.0,0.053,1.0,0.0,0.0,1.0,0.1375,43.0478,-75.4089,Hamilton College,New York
1,2,19500.0,0.6887,27000.0,0.0195,0.0,0.0,0.0195,1.0,0.0,0.0,1.0,0.3228,42.454,-75.0736,Hartwick College,New York
1,2,13250.0,0.5815,13750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354,40.8025,-73.943,Helene Fuld College of Nursing,New York
1,1,8168.5,0.4958,12000.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094,43.0326,-75.0074,Herkimer County Community College,New York
1,2,20000.0,0.6805,25739.5,0.0372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4714,42.7551,-78.8203,Hilbert College,New York
1,2,26500.0,0.5497,27000.0,0.0102,0.0,0.0,0.0184,1.0,0.0,0.0,1.0,0.1846,42.8586,-76.9848,Hobart William Smith Colleges,New York
1,2,19150.0,0.5565,23900.0,0.0091,0.0,0.0241,0.0228,2.0,2.0,2.0,2.0,0.2257,40.716,-73.6008,Hofstra University,New York
1,2,19000.0,0.6783,23500.0,0.0115,0.0,0.0,0.0086,1.0,0.0,0.0,1.0,0.3758,42.4268,-78.1569,Houghton College,New York
1,1,5676.5,0.2901,11650.0,0.0369,0.1007,0.0255,0.0,0.0,0.0,0.0,0.0,0.2956,42.6965,-73.6825,Hudson Valley Community College,New York
1,3,6716.5,0.4877,6816.0,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,40.7279,-73.5034,Hunter Business School,New York
1,2,9833.0,0.2913,14144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535,40.6922,-73.9831,Institute of Design and Construction,New York
1,3,6375.0,0.4425,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475,40.733,-73.9938,Institute of Audio Research,New York
1,2,21000.0,0.5797,25250.0,0.009,0.0,0.0,0.003,1.0,0.0,0.0,1.0,0.2424,40.9271,-73.7856,Iona College,New York
1,2,6875.0,0.7143,7592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939,43.1993,-77.577,Isabella Graham Hart School of Practical Nursing,New York
1,3,12000.0,0.8689,12000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885,40.6755,-73.4171,Island Drafting and Technical Institute,New York
1,2,23251.0,0.686,26300.0,0.0094,0.0,0.0,0.0037,2.0,0.0,0.0,2.0,0.1941,42.4226,-76.4951,Ithaca College,New York
1,1,5906.0,0.2513,9706.0,0.0161,0.0027,0.0067,0.0,0.0,0.0,0.0,0.0,0.419,42.1156,-79.2189,Jamestown Community College,New York
1,3,9500.0,0.7041,12080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993,42.0951,-79.2494,Jamestown Business College,New York
1,1,5249.5,0.328,9245.0,0.0049,0.0178,0.0113,0.0,0.0,0.0,0.0,0.0,0.4941,43.9875,-75.94,Jefferson Community College,New York
1,2,15750.0,0.3721,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.812,-73.9603,Jewish Theological Seminary of America,New York
1,2,25000.0,0.3875,24277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463,40.7737,-73.9829,The Juilliard School,New York
1,3,9500.0,0.8324,9782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059,40.7794,-73.4126,SBI Campus-An Affiliate of Sanford-Brown,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919,41.2227,-73.8106,Kehilath Yakov Rabbinical Seminary,New York
1,2,21825.0,0.6431,26897.5,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,1.0,0.371,42.6154,-77.0905,Keuka College,New York
1,3,20000.0,0.677,26184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3128,40.7598,-73.9749,LIM College,New York
1,2,21216.5,0.697,25750.0,0.0017,0.0,0.0,0.0186,1.0,0.0,0.0,1.0,0.3234,43.0473,-76.0884,Le Moyne College,New York
1,2,18325.5,0.7197,25000.0,0.0122,0.0,0.0027,0.0027,1.0,0.0,1.0,1.0,0.6039,40.6901,-73.9809,LIU Brooklyn,New York
1,2,18325.5,0.3043,25000.0,0.0114,0.008,0.0,0.0023,2.0,2.0,2.0,2.0,0.1752,40.82,-73.5933,LIU Post,New York
1,3,7637.0,0.3933,7982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4719,40.7078,-73.6294,Long Island Beauty School-Hempstead,New York
1,3,14157.5,0.1363,17199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221,40.7605,-73.8301,Long Island Business Institute,New York
1,2,18325.5,0.5926,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165,41.044,-73.9604,LIU Hudson at Rockland,New York
1,2,18325.5,0.8,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,40.7783,-73.2374,LIU Brentwood,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7808,40.628,-73.9884,Machzikei Hadath Rabbinical College,New York
1,3,9882.5,0.7257,13208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331,40.7644,-73.9837,Mandl School-The College of Allied Health,New York
1,2,21500.0,0.6361,25500.0,0.0102,0.0,0.2628,0.0029,1.0,0.0,1.0,1.0,0.2895,40.8898,-73.9019,Manhattan College,New York
1,2,20600.0,0.3441,23950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1586,40.8123,-73.9617,Manhattan School of Music,New York
1,2,18750.0,0.6377,26000.0,0.0,0.0,0.0,0.018,1.0,0.0,0.0,1.0,0.348,41.0311,-73.7183,Manhattanville College,New York
1,2,14652.5,0.753,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053,42.6565,-73.806,Maria College of Albany,New York
1,2,11000.0,0.871,14095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,42.877,-76.988,Marion S Whelan School of Nursing of Geneva General Hospital,New York
1,2,22034.0,0.5628,25500.0,0.0311,0.0,0.0,0.0069,2.0,0.0,0.0,2.0,0.1612,41.722,-73.9343,Marist College,New York
1,3,5974.5,0.9205,7187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977,42.9856,-78.8235,MarJon School of Beauty ltd-Tonawanda,New York
1,2,15516.0,0.6687,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602,40.7691,-73.9597,Marymount Manhattan College,New York
1,2,17363.0,0.8454,25000.0,0.0232,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.493,42.929,-78.8566,Medaille College,New York
1,2,11950.0,0.823,12926.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717,42.6736,-73.7501,Memorial School of Nursing,New York
1,2,9833.0,0.6154,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,40.7648,-73.9557,Memorial Hospital School of Radiation Therapy Technology,New York
1,2,14750.0,0.5677,22628.5,0.0137,0.0,0.0,0.0113,2.0,0.0,0.0,2.0,0.5653,41.0214,-73.8746,Mercy College,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873,40.6383,-73.9695,Mesivta Torah Vodaath Rabbinical Seminary,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6765,40.6352,-73.9792,Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,New York
1,2,9833.0,0.0,14144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077,40.7138,-73.9913,Mesivtha Tifereth Jerusalem of America,New York
1,1,9500.0,0.5735,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5592,41.0679,-73.807,Southern Westchester BOCES-Practical Nursing Program,New York
